r_id,rating_numeric,rating_count_floor,orders,revenue
415540,4.2,100.0,1,88.0
415545,3.6,20.0,1,102.0
415549,3.4,20.0,1,1347.0
415564,4.4,50.0,1,250.0
415567,4.1,20.0,1,8495.0
415568,4.0,20.0,1,3852.0
415572,3.7,20.0,1,69.0
415584,4.0,50.0,1,727.0
415587,3.7,20.0,1,1634.0
415596,4.0,20.0,1,32.0
415602,4.1,20.0,1,69.0
415604,4.2,50.0,1,602.0
415632,4.1,20.0,1,194.0
415635,3.6,50.0,1,458.0
415642,3.8,100.0,1,2685.0
415643,4.2,100.0,1,171.0
415645,3.8,100.0,1,39898.0
415646,4.2,50.0,1,5731.0
415656,4.0,50.0,1,69.0
415660,4.2,100.0,1,593.0
415667,3.6,100.0,1,7153.0
415677,4.4,20.0,1,120.0
415681,3.3,20.0,1,102.0
415692,4.6,20.0,1,11463.0
415725,4.0,100.0,1,162.0
415751,4.5,100.0,1,69.0
415757,4.5,20.0,1,10157.0
415775,3.4,50.0,1,861.0
415789,3.8,50.0,1,806.0
415791,4.3,50.0,1,319.0
415805,4.1,50.0,1,8231.0
415811,4.6,500.0,1,236.0
415812,4.5,50.0,1,250.0
415841,3.2,20.0,1,185.0
415842,3.5,50.0,1,532.0
415844,2.9,20.0,1,2134.0
415861,4.3,100.0,1,18838.0
415884,3.5,20.0,1,241.0
415902,4.5,100.0,1,426.0
415907,4.1,50.0,1,472.0
415908,4.4,100.0,1,532.0
415918,3.3,50.0,1,2319.0
415919,4.0,50.0,1,54241.0
415920,3.1,20.0,1,199.0
415927,3.7,20.0,1,1736.0
415929,4.4,20.0,1,65.0
415933,4.0,20.0,1,125.0
415951,3.6,20.0,1,954.0
415959,4.1,100.0,1,352.0
415964,3.8,20.0,1,162.0
415975,3.8,100.0,1,9222.0
415976,4.1,100.0,1,681.0
415979,4.0,50.0,1,194.0
415982,3.4,20.0,1,2231.0
415983,4.1,50.0,1,130.0
415985,3.5,20.0,1,148.0
415991,3.7,20.0,1,3435.0
415992,4.4,20.0,1,60.0
415994,3.4,100.0,1,65.0
416005,3.7,100.0,1,194.0
416012,4.0,20.0,1,199.0
416015,3.7,50.0,1,2398.0
416022,4.4,500.0,1,9093.0
416047,4.2,1000.0,1,380.0
416048,3.7,100.0,1,8884.0
416054,3.5,20.0,1,116.0
416076,3.8,50.0,1,366.0
416077,3.3,100.0,1,4125.0
416081,2.9,50.0,1,7819.0
416082,3.8,20.0,1,1088.0
416132,3.1,20.0,1,2028.0
416166,3.3,20.0,1,12463.0
416175,4.1,50.0,1,134.0
416181,3.1,20.0,1,829.0
416198,3.8,20.0,1,4329.0
416224,3.3,50.0,1,1662.0
416227,4.2,50.0,1,657.0
416251,4.3,20.0,1,514.0
416253,3.9,50.0,1,528.0
416254,3.7,100.0,1,241.0
416263,4.2,20.0,1,194.0
416272,4.7,100.0,1,787.0
416276,3.3,20.0,1,352.0
416281,4.6,20.0,1,148.0
416290,4.0,100.0,1,444.0
416291,4.3,100.0,1,9190.0
416301,4.2,50.0,1,866.0
416322,3.3,100.0,1,1681.0
416332,4.1,100.0,1,51.0
416363,3.8,20.0,1,296.0
416369,3.6,20.0,1,171.0
416370,3.7,100.0,1,35921.0
416376,4.8,20.0,1,269.0
416385,2.9,20.0,1,824.0
416386,2.6,50.0,1,269.0
416387,3.5,100.0,1,157.0
416401,3.3,50.0,1,139.0
416405,4.1,50.0,1,477.0
416408,4.4,50.0,1,88.0
416412,4.4,100.0,1,9750.0
416426,3.8,500.0,1,324.0
416428,4.0,500.0,1,1426.0
416439,4.1,100.0,1,56.0
416448,4.0,100.0,1,5565.0
416450,3.8,100.0,1,56.0
416456,4.0,100.0,1,644.0
416462,4.5,100.0,1,1019.0
416463,4.0,500.0,1,7153.0
416464,3.6,20.0,1,148.0
416470,4.0,20.0,1,1759.0
416472,3.6,20.0,1,357333.0
416507,3.9,50.0,1,7222.0
416519,4.0,100.0,1,255.0
416523,3.9,100.0,1,259.0
416532,4.2,20.0,1,2972.0
416549,3.5,20.0,1,819.0
416554,3.6,100.0,1,375.0
416566,3.5,20.0,1,352.0
416608,4.2,100.0,1,130.0
416616,3.5,20.0,1,1889.0
416623,3.9,100.0,1,1171.0
416624,4.2,100.0,1,352.0
416652,2.6,20.0,1,194.0
416654,4.1,50.0,1,3120.0
416666,3.5,20.0,1,2796.0
416667,4.3,100.0,1,324.0
416682,3.5,100.0,1,556.0
416685,3.4,20.0,1,120.0
416686,4.0,50.0,1,69.0
416690,2.7,20.0,1,74.0
416701,3.0,20.0,1,870.0
416706,2.7,20.0,1,431.0
416707,4.4,50.0,1,6171.0
416709,3.3,50.0,1,421.0
416710,3.5,20.0,1,5593.0
416722,4.4,100.0,1,29801.0
416728,4.1,100.0,1,65.0
416730,4.0,100.0,1,46.0
416739,3.2,20.0,1,1245.0
416740,2.9,20.0,1,671963.0
416741,3.7,20.0,1,22639.0
416748,4.4,20.0,1,8116.0
416757,3.3,20.0,1,889.0
416760,4.2,20.0,1,116.0
416762,4.5,100.0,1,5972.0
416774,3.6,20.0,1,431.0
416775,3.7,50.0,1,8917.0
416781,3.9,50.0,1,1801.0
416785,4.2,20.0,1,7352.0
416793,4.1,500.0,1,1440.0
416805,4.2,20.0,1,2083.0
416822,4.4,50.0,1,5296.0
416824,4.5,100.0,1,83.0
416825,4.1,50.0,1,42556.0
416830,4.3,500.0,1,991.0
416836,3.2,20.0,1,208.0
416841,3.6,20.0,1,93.0
416858,3.6,100.0,1,194.0
416859,3.8,100.0,1,236.0
416860,4.1,500.0,1,4412.0
416877,4.4,1000.0,1,282.0
416888,4.1,20.0,1,1532.0
416893,2.9,20.0,1,144.0
416894,2.5,20.0,1,65.0
416925,3.1,20.0,1,389.0
416927,4.0,50.0,1,5931.0
416929,4.1,20.0,1,106.0
416933,4.0,20.0,1,167.0
416938,3.9,100.0,1,5176.0
416946,3.7,50.0,1,4231.0
416972,4.0,50.0,1,93.0
416988,4.0,100.0,1,231.0
417003,3.4,20.0,1,1778.0
417009,3.2,20.0,1,116.0
417012,3.5,20.0,1,1222.0
417015,3.9,100.0,1,1593.0
417017,3.7,100.0,1,282.0
417020,3.7,20.0,1,29648.0
417023,3.6,100.0,1,250.0
417037,4.3,100.0,1,454.0
417066,4.1,50.0,1,273.0
417068,4.3,100.0,1,5963.0
417090,4.2,20.0,1,51.0
417096,3.5,100.0,1,11343.0
417108,3.1,20.0,1,4838.0
417112,3.8,50.0,1,26468.0
417115,4.5,50.0,1,815.0
417119,3.2,20.0,1,4852.0
417122,4.8,20.0,1,176.0
417123,4.2,20.0,1,1162.0
417124,3.9,20.0,1,111.0
417125,4.2,500.0,1,
417126,4.0,100.0,1,22134.0
417127,3.7,20.0,1,120.0
417135,3.3,20.0,1,146491.0
417136,3.8,20.0,1,2245.0
417143,3.7,50.0,1,306.0
417159,3.9,20.0,1,292.0
417161,3.7,500.0,1,241.0
417166,3.7,100.0,1,648.0
417169,3.2,50.0,1,713.0
417176,3.8,100.0,1,384.0
417187,2.9,20.0,1,4486.0
417188,2.5,50.0,1,9005.0
417190,3.6,20.0,1,3380.0
417201,3.8,500.0,1,718.0
417218,4.3,100.0,1,667.0
417245,4.8,50.0,1,1245.0
417260,3.7,20.0,1,3083.0
417262,4.2,100.0,1,148.0
417266,3.8,500.0,1,305625.0
417269,4.2,100.0,1,10213.0
417272,3.8,20.0,1,11903.0
417279,3.8,100.0,1,431.0
417281,3.7,500.0,1,653.0
417293,2.9,100.0,1,148.0
417294,4.3,20.0,1,970130.0
417301,4.1,50.0,1,426.0
417306,4.4,20.0,1,222.0
417312,4.3,20.0,1,269.0
417313,4.2,50.0,1,3139.0
417319,4.3,50.0,1,940.0
417329,3.2,20.0,1,14815.0
417332,3.7,100.0,1,486.0
417357,4.4,50.0,1,1458.0
417363,4.2,100.0,1,74.0
417417,4.4,50.0,1,1014.0
417422,4.1,100.0,1,69.0
417424,3.6,20.0,1,282.0
417431,3.5,50.0,1,102.0
417434,4.4,50.0,1,21741.0
417446,4.1,100.0,1,676.0
417456,3.3,20.0,1,12310.0
417475,3.8,100.0,1,190.0
417484,3.8,20.0,1,139.0
417486,4.3,50.0,1,250.0
417488,3.6,20.0,1,250.0
417490,3.5,20.0,1,197801.0
417492,3.6,20.0,1,44088.0
417495,4.0,500.0,1,74.0
417499,3.4,20.0,1,787.0
417501,4.3,100.0,1,79.0
417511,3.4,100.0,1,3301.0
417512,4.5,20.0,1,78394.0
417513,3.9,100.0,1,278.0
417514,4.2,100.0,1,148.0
417519,4.2,100.0,1,1588.0
417533,4.4,100.0,1,1449.0
417534,4.3,100.0,1,708.0
417537,4.8,20.0,1,218.0
417538,3.9,500.0,1,5514.0
417545,3.7,20.0,1,440.0
417550,4.2,100.0,1,440.0
417561,4.4,100.0,1,736.0
417589,3.6,20.0,1,338.0
417594,4.0,50.0,1,1861.0
417596,3.2,20.0,1,102.0
417609,4.2,500.0,1,46.0
417640,4.3,20.0,1,458.0
417647,3.9,20.0,1,7551.0
417673,2.5,20.0,1,241.0
417699,3.4,50.0,1,5185.0
417711,4.3,20.0,1,190.0
417720,4.3,100.0,1,1491.0
417721,3.4,50.0,1,356.0
417726,3.7,20.0,1,417.0
417734,4.1,20.0,1,1917.0
417735,4.2,50.0,1,69.0
417738,3.5,50.0,1,532.0
417741,4.3,20.0,1,2560.0
417745,4.5,100.0,1,111.0
417749,4.0,20.0,1,491.0
417756,3.9,100.0,1,440.0
417758,3.7,20.0,1,120.0
417798,4.1,100.0,1,519.0
417809,4.1,100.0,1,7741.0
417810,4.6,100.0,1,74.0
417822,3.0,20.0,1,435.0
417824,3.7,50.0,1,7977.0
417826,4.3,500.0,1,426.0
417827,3.9,100.0,1,16505.0
417833,3.1,20.0,1,3324.0
417840,4.1,50.0,1,102.0
417843,4.0,20.0,1,111.0
417854,3.7,20.0,1,671.0
417855,4.0,20.0,1,282.0
417857,3.0,20.0,1,8648.0
417861,4.2,50.0,1,21574.0
417862,4.6,20.0,1,4023.0
417864,4.2,50.0,1,259.0
417865,3.7,20.0,1,74.0
417879,3.7,20.0,1,949.0
417881,4.1,100.0,1,79.0
417885,3.6,20.0,1,231.0
417890,4.0,100.0,1,324.0
417893,3.5,100.0,1,102.0
417897,3.8,20.0,1,486.0
417901,3.7,20.0,1,292.0
417903,3.8,50.0,1,144.0
417909,3.9,500.0,1,5245.0
417912,3.9,100.0,1,13981.0
417914,4.1,50.0,1,370.0
417931,4.2,20.0,1,333.0
417933,4.3,100.0,1,301.0
417946,4.3,20.0,1,176.0
417948,3.9,20.0,1,60.0
417951,4.0,20.0,1,847.0
417965,2.7,20.0,1,9704.0
417983,3.9,50.0,1,1889.0
417988,4.3,100.0,1,319.0
418004,2.9,20.0,1,5190.0
418005,3.1,20.0,1,2588.0
418017,4.2,50.0,1,116.0
418033,3.7,20.0,1,56.0
418040,3.5,20.0,1,421.0
418051,3.0,20.0,1,1310.0
418052,4.5,20.0,1,282.0
418058,4.1,20.0,1,431.0
418067,3.6,20.0,1,986.0
418069,4.5,50.0,1,884.0
418070,2.5,20.0,1,1227.0
418074,4.3,20.0,1,53690.0
418075,2.3,20.0,1,7222.0
418087,3.0,20.0,1,1014.0
418088,4.3,20.0,1,6792.0
418090,4.2,100.0,1,4014.0
418095,4.1,20.0,1,264.0
418148,3.1,20.0,1,551.0
418149,4.2,50.0,1,162.0
418155,3.8,100.0,1,417.0
418164,4.0,50.0,1,3787.0
418165,3.7,20.0,1,328324.0
418171,4.1,500.0,1,3176.0
418190,4.6,20.0,1,2079.0
418192,4.3,20.0,1,106.0
418199,3.7,20.0,1,630.0
418201,3.4,20.0,1,690.0
418202,4.2,50.0,1,65.0
418212,3.6,20.0,1,60.0
418228,3.8,20.0,1,2907.0
418232,4.2,20.0,1,125.0
418246,4.2,20.0,1,3222.0
418253,4.2,50.0,1,7269.0
418254,4.2,20.0,1,181.0
418269,4.6,50.0,1,1083.0
418270,4.3,50.0,1,319.0
418272,4.3,50.0,1,1731.0
418276,3.8,50.0,1,46.0
418278,4.2,50.0,1,6231.0
418283,4.0,100.0,1,593.0
418284,3.5,20.0,1,972.0
418291,3.9,1000.0,1,13903.0
418298,3.9,500.0,1,6556.0
418306,3.7,20.0,1,46.0
418308,3.9,500.0,1,963.0
418319,3.8,20.0,1,338.0
418323,4.2,100.0,1,6444.0
418331,4.1,100.0,1,79.0
418341,3.8,500.0,1,69.0
418367,3.6,20.0,1,10495.0
418369,3.8,50.0,1,449.0
418376,3.4,50.0,1,236.0
418389,4.2,500.0,1,755.0
418410,3.6,20.0,1,148.0
418421,4.3,50.0,1,130.0
418431,3.6,20.0,1,1218.0
418434,4.3,100.0,1,153.0
418436,3.7,20.0,1,106.0
418448,3.9,50.0,1,120.0
418455,3.8,100.0,1,34241.0
418462,3.0,20.0,1,181.0
418482,3.8,50.0,1,29250.0
418486,3.7,50.0,1,106.0
418491,3.8,100.0,1,236.0
418492,3.7,100.0,1,269.0
418495,3.8,50.0,1,236.0
418497,4.1,100.0,1,32.0
418510,4.0,100.0,1,83.0
418512,4.1,20.0,1,468.0
418513,3.4,20.0,1,523.0
418517,4.4,500.0,1,880.0
418529,4.3,500.0,1,787.0
418548,3.1,50.0,1,1125.0
418563,4.1,50.0,1,588.0
418594,2.7,20.0,1,829.0
418595,3.9,100.0,1,231.0
418600,4.2,50.0,1,407.0
418603,4.0,100.0,1,51.0
418607,3.6,20.0,1,111.0
418631,4.0,20.0,1,51111.0
418654,3.6,100.0,1,1736.0
418655,4.2,20.0,1,102.0
418671,4.2,20.0,1,134.0
418672,3.7,20.0,1,97.0
418679,3.5,20.0,1,4037.0
418683,4.1,100.0,1,45014.0
418709,3.9,50.0,1,222.0
418731,3.8,100.0,1,12745.0
418735,3.8,20.0,1,93.0
418746,3.9,50.0,1,759.0
418749,2.8,20.0,1,20713.0
418750,3.7,20.0,1,1690.0
418800,4.0,20.0,1,250.0
418803,3.5,20.0,1,1898.0
418819,4.3,50.0,1,324.0
418822,4.1,100.0,1,162.0
418830,3.9,20.0,1,153.0
418859,4.4,100.0,1,245.0
418866,4.3,100.0,1,713.0
418879,4.3,20.0,1,292.0
418888,4.1,20.0,1,5102.0
418893,3.0,20.0,1,42.0
418897,4.4,20.0,1,236.0
418898,4.2,100.0,1,468.0
418901,3.6,20.0,1,148.0
418903,3.1,50.0,1,278.0
418913,3.8,20.0,1,10870.0
418921,4.0,100.0,1,93.0
418943,4.0,100.0,1,
418947,3.6,100.0,1,1995.0
418963,3.2,100.0,1,171.0
418967,4.7,20.0,1,12750.0
418982,3.9,20.0,1,2949.0
418999,4.0,50.0,1,352.0
419000,3.4,20.0,1,8991.0
419006,3.8,50.0,1,1134.0
419032,3.2,20.0,1,917.0
419035,3.9,100.0,1,519.0
419049,2.7,20.0,1,79.0
419059,3.4,1000.0,1,440.0
419064,4.0,20.0,1,1532.0
419070,3.5,50.0,1,2412.0
419076,4.1,100.0,1,1056.0
419078,3.7,20.0,1,93.0
419085,4.0,50.0,1,4208.0
419087,4.1,100.0,1,83.0
419092,4.0,20.0,1,56.0
419114,4.3,100.0,1,495.0
419146,3.6,20.0,1,139.0
419151,4.6,100.0,1,9468.0
419157,3.3,50.0,1,236.0
419161,4.1,20.0,1,264.0
419193,2.9,20.0,1,1102.0
419203,4.2,20.0,1,671.0
419204,3.9,20.0,1,28.0
419240,4.1,20.0,1,134.0
419242,3.9,20.0,1,250.0
419243,3.9,20.0,1,134.0
419247,4.2,20.0,1,32.0
419248,4.2,20.0,1,9167.0
419252,4.3,20.0,1,2597.0
419255,3.6,100.0,1,9190.0
419261,3.6,20.0,1,667.0
419262,4.8,20.0,1,324.0
419266,4.2,20.0,1,333.0
419284,3.3,100.0,1,5102.0
419289,3.6,20.0,1,19907.0
419290,3.5,20.0,1,259.0
419295,3.3,20.0,1,282.0
419296,3.5,100.0,1,491.0
419297,3.4,50.0,1,1889.0
419300,3.2,20.0,1,1565.0
419301,3.2,20.0,1,870.0
419306,3.8,100.0,1,9190.0
419320,4.4,100.0,1,241.0
419321,3.3,50.0,1,194.0
419324,4.1,50.0,1,190.0
419341,4.4,20.0,1,29935.0
419343,4.4,20.0,1,333.0
419348,4.0,50.0,1,27148.0
419387,3.4,20.0,1,926.0
419390,4.1,50.0,1,10579.0
419399,4.2,100.0,1,65.0
419406,2.5,20.0,1,917.0
419413,3.4,50.0,1,
419420,4.0,50.0,1,153.0
419425,3.9,20.0,1,167.0
419427,4.3,20.0,1,10356.0
419436,3.7,20.0,1,1019.0
419451,3.6,50.0,1,227.0
419460,4.0,100.0,1,14815.0
419467,3.6,20.0,1,167.0
419470,4.3,20.0,1,231.0
419475,4.0,50.0,1,125.0
419478,4.1,50.0,1,2583.0
419479,4.1,100.0,1,1343.0
419481,4.3,50.0,1,250.0
419487,4.2,50.0,1,106.0
419493,4.6,20.0,1,718.0
419498,4.2,20.0,1,574.0
419500,3.8,50.0,1,176.0
419501,3.7,20.0,1,6676.0
419504,3.9,100.0,1,134.0
419506,3.6,20.0,1,2671.0
419508,4.1,1000.0,1,3241.0
419509,4.6,20.0,1,5731.0
419514,3.9,50.0,1,356.0
419518,3.9,500.0,1,22264.0
419519,4.0,100.0,1,222.0
419520,4.0,500.0,1,6898.0
419522,4.0,50.0,1,194.0
419524,3.5,20.0,1,213.0
419526,3.8,20.0,1,120.0
419529,4.2,20.0,1,731.0
419530,3.8,20.0,1,255.0
419533,3.8,500.0,1,12231.0
419536,4.0,20.0,1,380.0
419541,3.4,50.0,1,69.0
419542,4.5,50.0,1,144.0
419543,3.8,20.0,1,2315.0
419546,4.3,500.0,1,917.0
419550,4.1,20.0,1,856.0
419552,4.3,20.0,1,1926.0
419556,3.8,20.0,1,903.0
419560,4.2,500.0,1,1630.0
419561,4.3,500.0,1,250.0
419562,4.1,20.0,1,46.0
419563,4.0,20.0,1,329.0
419564,4.3,100.0,1,296.0
419565,4.2,500.0,1,741.0
419568,4.2,500.0,1,556.0
419571,4.5,50.0,1,3875.0
419575,4.4,500.0,1,282.0
419580,4.0,20.0,1,5546.0
419585,4.2,20.0,1,116.0
419586,3.8,20.0,1,9824.0
419588,3.8,20.0,1,2231.0
419595,3.9,20.0,1,106.0
419599,4.0,20.0,1,245.0
419606,4.5,20.0,1,125.0
419608,3.9,50.0,1,2833.0
419609,4.5,100.0,1,3329.0
419623,4.1,50.0,1,167.0
419627,3.9,50.0,1,583.0
419633,3.8,500.0,1,56.0
419635,3.5,50.0,1,2366.0
419640,4.1,20.0,1,28750.0
419641,3.8,20.0,1,1903.0
419642,4.4,100.0,1,278.0
419656,4.1,20.0,1,579.0
419658,4.1,20.0,1,1227.0
419663,3.9,20.0,1,2380.0
419668,4.1,50.0,1,125.0
419690,4.1,20.0,1,593.0
419695,3.5,20.0,1,292.0
419696,4.1,20.0,1,69.0
419706,4.0,100.0,1,5046.0
419707,4.1,100.0,1,69.0
419709,4.1,50.0,1,31685.0
419711,4.2,500.0,1,69.0
419712,3.9,100.0,1,1935.0
419717,3.7,100.0,1,1625.0
419719,4.4,50.0,1,106.0
419721,3.6,20.0,1,745.0
419722,4.5,20.0,1,134.0
419728,2.8,50.0,1,73523.0
419735,3.7,50.0,1,704.0
419748,4.0,20.0,1,111.0
419758,4.2,20.0,1,106.0
419760,3.9,50.0,1,3954.0
419765,4.4,20.0,1,296.0
419767,4.1,20.0,1,667.0
419771,4.0,20.0,1,11333.0
419782,3.5,20.0,1,463.0
419785,4.1,500.0,1,61944.0
419786,4.1,500.0,1,139.0
419803,4.0,20.0,1,1347.0
419819,3.3,20.0,1,65.0
419843,4.1,20.0,1,417.0
419850,3.7,20.0,1,542.0
419851,4.3,20.0,1,162.0
419855,4.2,50.0,1,51.0
419856,3.7,20.0,1,111.0
419858,4.2,20.0,1,153.0
419863,4.1,20.0,1,65.0
419869,3.7,1000.0,1,37.0
419870,3.4,100.0,1,787.0
419871,4.2,500.0,1,32.0
419877,3.5,50.0,1,542.0
419879,4.4,20.0,1,227.0
419882,3.1,20.0,1,6079.0
419883,2.0,20.0,1,31569.0
419888,4.0,50.0,1,18671.0
419889,3.4,50.0,1,394.0
419896,3.3,100.0,1,3824.0
419900,2.9,20.0,1,116.0
419904,4.2,50.0,1,264.0
419943,4.1,20.0,1,60.0
419953,3.1,100.0,1,97.0
419955,3.0,50.0,1,1069.0
419958,2.5,20.0,1,579.0
419970,3.2,50.0,1,8981.0
419978,3.4,20.0,1,1981.0
419979,3.5,50.0,1,65.0
419988,3.8,500.0,1,435.0
419995,3.7,100.0,1,83.0
420001,4.2,100.0,1,148.0
420010,3.4,100.0,1,1690.0
420014,2.6,20.0,1,8324.0
420020,4.2,100.0,1,1972.0
420029,3.8,20.0,1,2630.0
420030,3.2,20.0,1,1912.0
420032,4.3,20.0,1,333.0
420040,2.8,50.0,1,111.0
420049,3.7,50.0,1,69.0
420054,3.8,50.0,1,69.0
420062,2.5,20.0,1,69.0
420064,3.1,20.0,1,153.0
420071,4.3,50.0,1,1380.0
420075,4.3,20.0,1,39000.0
420077,3.3,100.0,1,2819.0
420094,3.5,20.0,1,139.0
420101,3.6,50.0,1,338.0
420106,3.9,20.0,1,435.0
420115,4.2,20.0,1,741.0
420116,4.3,100.0,1,85639.0
420121,3.6,500.0,1,417.0
420122,4.3,100.0,1,218.0
420148,4.5,20.0,1,116.0
420157,4.1,20.0,1,782.0
420165,4.1,100.0,1,21875.0
420177,3.8,20.0,1,1894.0
420186,4.8,20.0,1,407.0
420187,4.8,20.0,1,699.0
420188,3.9,20.0,1,13153.0
420189,3.4,20.0,1,18370.0
420191,4.3,50.0,1,255.0
420197,4.0,50.0,1,329.0
420198,4.3,20.0,1,296.0
420206,4.2,100.0,1,1843.0
420208,3.0,20.0,1,26477.0
420220,2.7,20.0,1,74.0
420226,2.9,20.0,1,97.0
420235,3.8,20.0,1,190.0
420237,4.0,100.0,1,611.0
420239,4.0,50.0,1,3130.0
420265,3.5,20.0,1,
420270,4.2,50.0,1,32.0
420272,3.5,20.0,1,2245.0
420274,3.4,50.0,1,694.0
420277,4.1,50.0,1,130.0
420283,3.9,20.0,1,56116.0
420288,4.0,20.0,1,1889.0
420290,4.0,20.0,1,315.0
420291,3.4,20.0,1,574.0
420298,3.9,20.0,1,356.0
420304,3.9,20.0,1,56.0
420308,4.2,20.0,1,6213.0
420314,4.0,20.0,1,370.0
420316,3.9,20.0,1,1583.0
420318,3.5,20.0,1,319.0
420321,3.8,20.0,1,56.0
420322,4.4,20.0,1,6148.0
420325,4.1,20.0,1,300148.0
420328,3.8,20.0,1,134.0
420335,4.4,100.0,1,134.0
420357,3.5,50.0,1,1398.0
420366,2.8,100.0,1,1014.0
420384,3.1,20.0,1,42.0
420391,4.2,20.0,1,384.0
420400,3.8,100.0,1,6421.0
420402,3.9,100.0,1,676.0
420410,3.8,100.0,1,296.0
420412,3.7,100.0,1,116.0
420415,4.3,20.0,1,3639.0
420416,2.8,20.0,1,111.0
420431,4.5,100.0,1,259.0
420432,4.8,20.0,1,282.0
420453,4.3,100.0,1,167.0
420457,4.0,20.0,1,1139.0
420458,3.8,100.0,1,10352.0
420459,3.7,20.0,1,11792.0
420460,4.1,20.0,1,20810.0
420461,4.4,20.0,1,62139.0
420462,4.0,20.0,1,25741.0
420463,4.0,50.0,1,48269.0
420473,3.9,100.0,1,7102.0
420474,4.4,50.0,1,241.0
420480,2.7,20.0,1,394.0
420497,3.8,20.0,1,218.0
420501,4.5,20.0,1,222.0
420515,4.0,500.0,1,380.0
420523,3.0,20.0,1,1102.0
420555,3.4,50.0,1,120.0
420557,3.9,20.0,1,6801.0
420558,3.0,20.0,1,102.0
420594,4.0,20.0,1,51.0
420597,4.2,20.0,1,1421.0
420598,3.7,20.0,1,17301.0
420601,3.1,50.0,1,79.0
420606,4.4,100.0,1,917.0
420609,3.4,20.0,1,296.0
420642,4.3,100.0,1,12231.0
420648,3.9,20.0,1,28269.0
420659,3.5,100.0,1,1644.0
420662,4.0,20.0,1,144.0
420668,3.1,50.0,1,4500.0
420673,4.4,100.0,1,194.0
420675,4.2,20.0,1,23403.0
420692,3.8,20.0,1,370.0
420699,3.8,20.0,1,1181.0
420707,3.9,50.0,1,245.0
420715,3.0,100.0,1,926.0
420718,4.3,100.0,1,231.0
420720,4.4,50.0,1,93.0
420727,4.1,100.0,1,6153.0
420733,4.2,500.0,1,148.0
420750,3.7,20.0,1,282.0
420753,3.8,20.0,1,125.0
420756,3.6,20.0,1,83.0
420761,3.6,20.0,1,296.0
420767,3.8,100.0,1,5472.0
420775,3.1,20.0,1,2718.0
420782,3.7,100.0,1,1514.0
420788,4.3,20.0,1,389.0
420791,4.1,20.0,1,685.0
420797,4.4,50.0,1,125.0
420834,3.7,20.0,1,162.0
420845,4.2,20.0,1,5588.0
420848,3.9,50.0,1,505.0
420850,4.3,500.0,1,8889.0
420855,3.9,100.0,1,843.0
420862,3.8,100.0,1,4829.0
420876,4.1,100.0,1,542.0
420882,3.7,50.0,1,662.0
420888,4.4,20.0,1,241.0
420891,4.3,20.0,1,12824.0
420907,4.8,20.0,1,273.0
420941,3.5,20.0,1,662.0
420956,3.6,100.0,1,46.0
420957,3.8,20.0,1,653.0
420961,4.2,20.0,1,84352.0
420985,4.1,20.0,1,44884.0
420992,3.5,100.0,1,333.0
420998,3.2,20.0,1,4870.0
421004,4.1,100.0,1,1968.0
421016,4.1,20.0,1,713.0
421024,3.3,20.0,1,46.0
421026,4.3,100.0,1,93.0
421050,4.3,500.0,1,157.0
421061,3.5,100.0,1,84352.0
421075,4.3,20.0,1,3407.0
421080,3.8,20.0,1,97.0
421090,4.3,50.0,1,139.0
421092,3.6,20.0,1,222.0
421100,4.6,20.0,1,93.0
421104,3.7,20.0,1,11417.0
421108,4.3,1000.0,1,481.0
421115,3.6,20.0,1,407.0
421117,4.3,100.0,1,65.0
421122,4.5,20.0,1,653.0
421125,4.1,20.0,1,398.0
421165,3.4,20.0,1,333.0
421170,4.3,100.0,1,171.0
421185,3.7,20.0,1,194.0
421192,3.0,20.0,1,532.0
421198,4.4,500.0,1,574.0
421203,3.8,100.0,1,45634.0
421209,4.0,20.0,1,3356.0
421215,3.8,100.0,1,84352.0
421216,3.6,100.0,1,681.0
421224,3.8,20.0,1,361.0
421225,4.2,20.0,1,306.0
421245,3.8,20.0,1,282.0
421281,3.8,20.0,1,153.0
421299,3.6,50.0,1,1199.0
421306,3.4,50.0,1,616.0
421307,4.1,50.0,1,1843.0
421317,2.8,20.0,1,208.0
421318,2.2,20.0,1,264.0
421319,4.1,50.0,1,60.0
421323,3.8,20.0,1,144.0
421324,2.5,20.0,1,13352.0
421326,3.8,50.0,1,523.0
421328,4.0,20.0,1,611.0
421334,4.8,20.0,1,88.0
421335,4.1,20.0,1,333.0
421357,3.7,20.0,1,2023.0
421360,3.4,20.0,1,6264.0
421369,3.6,100.0,1,2958.0
421377,4.2,100.0,1,352.0
421385,4.6,20.0,1,65.0
421394,4.0,50.0,1,250.0
421395,3.5,50.0,1,148.0
421402,3.1,20.0,1,824.0
421411,3.8,20.0,1,
421417,4.0,50.0,1,1759.0
421422,3.9,20.0,1,6125.0
421463,4.0,20.0,1,111.0
421475,4.7,50.0,1,65.0
421479,4.6,50.0,1,148.0
421491,4.0,100.0,1,26310.0
421517,4.3,100.0,1,1847.0
421521,4.7,50.0,1,194.0
421527,4.3,100.0,1,32.0
421528,2.9,20.0,1,389.0
421531,4.1,100.0,1,102.0
421532,3.9,50.0,1,157.0
421533,4.0,100.0,1,130.0
421535,3.3,20.0,1,264.0
421540,3.9,100.0,1,264.0
421551,3.9,50.0,1,37.0
421554,3.9,100.0,1,78398.0
421559,3.8,20.0,1,282.0
421566,3.3,100.0,1,111.0
