user_id,recency_days,frequency,monetary,first_order,last_order,R_score,F_score,M_score,RFM_score,RFM_sum,segment
85309,877,1,208.0,2018-02-01,2018-02-01,1,1,1,111,3,Low Engagement
85310,443,1,819.0,2019-04-11,2019-04-11,3,1,2,312,6,Low Engagement
85311,402,1,97.0,2019-05-22,2019-05-22,3,1,1,311,5,Low Engagement
85312,414,2,1528.0,2019-04-25,2019-05-10,3,3,3,333,9,Low Engagement
85313,640,1,1366.0,2018-09-26,2018-09-26,2,1,3,213,6,Low Engagement
85314,855,1,199.0,2018-02-23,2018-02-23,1,1,1,111,3,Low Engagement
85315,53,2,5723.0,2019-01-14,2020-05-05,5,3,4,534,12,Low Engagement
85316,382,2,5583.0,2017-10-04,2019-06-11,3,3,4,334,10,Low Engagement
85317,702,2,2352.0,2018-07-13,2018-07-26,1,3,3,133,7,At Risk
85318,275,2,3912.0,2019-09-09,2019-09-26,4,3,4,434,11,Low Engagement
85319,225,4,4357.0,2017-11-16,2019-11-15,4,5,4,454,13,Champions
85320,376,4,1134.0,2018-02-02,2019-06-17,3,5,3,353,11,Loyal / Active
85321,920,1,6125.0,2017-12-20,2017-12-20,1,1,4,114,6,Low Engagement
85322,631,1,69.0,2018-10-05,2018-10-05,2,1,1,211,4,Low Engagement
85323,220,6,86686.0,2017-12-16,2019-11-20,4,5,5,455,14,Champions
85324,765,1,468.0,2018-05-24,2018-05-24,1,1,2,112,4,Low Engagement
85325,94,2,6093.0,2018-11-21,2020-03-25,5,3,4,534,12,Low Engagement
85326,620,3,569.0,2017-11-30,2018-10-16,2,4,2,242,8,Loyal / Active
85327,541,1,6181.0,2019-01-03,2019-01-03,2,1,4,214,7,Low Engagement
85328,660,3,4445.0,2018-01-30,2018-09-06,2,4,4,244,10,Loyal / Active
85329,262,2,1509.0,2018-09-03,2019-10-09,4,3,3,433,10,Low Engagement
85330,431,3,3926.0,2017-12-07,2019-04-23,3,4,4,344,11,Loyal / Active
85331,456,1,611.0,2019-03-29,2019-03-29,3,1,2,312,6,Low Engagement
85333,355,3,3324.0,2018-01-26,2019-07-08,3,4,3,343,10,Loyal / Active
85334,247,2,1856.0,2018-11-02,2019-10-24,4,3,3,433,10,Low Engagement
85335,107,4,7333.0,2018-06-29,2020-03-12,5,5,4,554,14,Champions
85336,86,2,2042.0,2018-07-12,2020-04-02,5,3,3,533,11,Low Engagement
85339,166,4,9514.0,2018-01-04,2020-01-13,4,5,4,454,13,Champions
85340,799,1,394.0,2018-04-20,2018-04-20,1,1,2,112,4,Low Engagement
85341,81,3,71935.0,2018-06-29,2020-04-07,5,4,5,545,14,Champions
85342,747,2,342.0,2018-02-05,2018-06-11,1,3,2,132,6,At Risk
85343,51,3,916.0,2018-01-10,2020-05-07,5,4,2,542,11,Champions
85346,414,3,20880.0,2017-10-19,2019-05-10,3,4,5,345,12,Loyal / Active
85347,876,1,9889.0,2018-02-02,2018-02-02,1,1,4,114,6,Low Engagement
85348,563,4,3227.0,2017-11-21,2018-12-12,2,5,3,253,10,Loyal / Active
85349,457,2,6204.0,2018-07-26,2019-03-28,3,3,4,334,10,Low Engagement
85350,523,1,102.0,2019-01-21,2019-01-21,2,1,1,211,4,Low Engagement
85351,495,2,3727.0,2018-06-20,2019-02-18,2,3,4,234,9,At Risk
85352,88,2,1351.0,2018-09-07,2020-03-31,5,3,3,533,11,Low Engagement
85353,389,2,41125.0,2019-01-08,2019-06-04,3,3,5,335,11,Low Engagement
85354,666,2,1634.0,2018-07-20,2018-08-31,2,3,3,233,8,At Risk
85355,99,3,1347.0,2017-11-15,2020-03-20,5,4,3,543,12,Champions
85357,612,1,213.0,2018-10-24,2018-10-24,2,1,1,211,4,Low Engagement
85358,53,2,5417.0,2019-11-15,2020-05-05,5,3,4,534,12,Low Engagement
85361,758,1,537.0,2018-05-31,2018-05-31,1,1,2,112,4,Low Engagement
85363,235,1,884.0,2019-11-05,2019-11-05,4,1,2,412,7,Recent / New
85364,946,1,97.0,2017-11-24,2017-11-24,1,1,1,111,3,Low Engagement
85365,765,2,1051.0,2018-05-07,2018-05-24,1,3,3,133,7,At Risk
85366,225,2,69273.0,2017-10-16,2019-11-15,4,3,5,435,12,Low Engagement
85367,494,2,5116.0,2018-05-22,2019-02-19,2,3,4,234,9,At Risk
85368,24,2,347.0,2019-02-04,2020-06-03,5,3,2,532,10,Low Engagement
85369,514,2,9755.0,2018-05-25,2019-01-30,2,3,4,234,9,At Risk
85370,666,2,90940.0,2018-05-11,2018-08-31,2,3,5,235,10,At Risk
85371,129,2,880.0,2018-07-07,2020-02-19,5,3,2,532,10,Low Engagement
85373,740,1,319.0,2018-06-18,2018-06-18,1,1,2,112,4,Low Engagement
85374,494,2,328.0,2018-11-29,2019-02-19,2,3,2,232,7,At Risk
85375,108,3,695.0,2019-02-05,2020-03-11,5,4,2,542,11,Champions
85377,156,1,431.0,2020-01-23,2020-01-23,4,1,2,412,7,Recent / New
85378,600,3,3667.0,2018-02-13,2018-11-05,2,4,4,244,10,Loyal / Active
85379,894,2,833.0,2017-12-20,2018-01-15,1,3,2,132,6,At Risk
85380,149,1,671.0,2020-01-30,2020-01-30,4,1,2,412,7,Recent / New
85381,893,1,6648.0,2018-01-16,2018-01-16,1,1,4,114,6,Low Engagement
85382,66,4,96171.0,2018-01-24,2020-04-22,5,5,5,555,15,Champions
85383,274,4,4598.0,2017-11-22,2019-09-27,4,5,4,454,13,Champions
85386,64,2,3352.0,2018-04-24,2020-04-24,5,3,3,533,11,Low Engagement
85388,248,1,3139.0,2019-10-23,2019-10-23,4,1,3,413,8,Recent / New
85389,621,2,588.0,2018-06-12,2018-10-15,2,3,2,232,7,At Risk
85390,276,2,11440.0,2018-07-31,2019-09-25,4,3,4,434,11,Low Engagement
85392,53,1,6704.0,2020-05-05,2020-05-05,5,1,4,514,10,Recent / New
85393,855,2,5787.0,2018-01-03,2018-02-23,1,3,4,134,8,At Risk
85394,43,4,1594.0,2019-05-06,2020-05-15,5,5,3,553,13,Champions
85396,108,3,1523.0,2018-11-02,2020-03-11,5,4,3,543,12,Champions
85397,64,6,220102.0,2018-01-02,2020-04-24,5,5,5,555,15,Champions
85398,50,1,236.0,2020-05-08,2020-05-08,5,1,1,511,7,Recent / New
85399,93,2,750.0,2018-06-13,2020-03-26,5,3,2,532,10,Low Engagement
85400,150,2,17245.0,2018-12-06,2020-01-29,4,3,5,435,12,Low Engagement
85401,575,1,361.0,2018-11-30,2018-11-30,2,1,2,212,5,Low Engagement
85402,106,2,338.0,2017-12-04,2020-03-13,5,3,2,532,10,Low Engagement
85403,53,4,5713.0,2018-06-29,2020-05-05,5,5,4,554,14,Champions
85404,618,1,83.0,2018-10-18,2018-10-18,2,1,1,211,4,Low Engagement
85405,964,1,17722.0,2017-11-06,2017-11-06,1,1,5,115,7,Low Engagement
85406,638,1,1708.0,2018-09-28,2018-09-28,2,1,3,213,6,Low Engagement
85407,9,2,1134.0,2018-04-17,2020-06-18,5,3,3,533,11,Low Engagement
85408,393,5,1875.0,2018-04-23,2019-05-31,3,5,3,353,11,Loyal / Active
85409,704,1,74.0,2018-07-24,2018-07-24,1,1,1,111,3,Low Engagement
85410,218,1,25491.0,2019-11-22,2019-11-22,4,1,5,415,10,Recent / New
85411,425,1,2847.0,2019-04-29,2019-04-29,3,1,3,313,7,Low Engagement
85414,648,1,245.0,2018-09-18,2018-09-18,2,1,1,211,4,Low Engagement
85415,39,2,2635.0,2019-01-10,2020-05-19,5,3,3,533,11,Low Engagement
85416,414,1,102.0,2019-05-10,2019-05-10,3,1,1,311,5,Low Engagement
85417,354,4,28356.0,2017-10-20,2019-07-09,3,5,5,355,13,Loyal / Active
85418,177,4,14971.0,2018-09-12,2020-01-02,4,5,5,455,14,Champions
85419,877,1,42.0,2018-02-01,2018-02-01,1,1,1,111,3,Low Engagement
85420,771,1,13806.0,2018-05-18,2018-05-18,1,1,5,115,7,Low Engagement
85421,291,2,810.0,2018-09-20,2019-09-10,4,3,2,432,9,Low Engagement
85422,612,1,26222.0,2018-10-24,2018-10-24,2,1,5,215,8,Low Engagement
85425,214,2,7213.0,2018-11-12,2019-11-26,4,3,4,434,11,Low Engagement
85426,449,1,22505.0,2019-04-05,2019-04-05,3,1,5,315,9,Low Engagement
85427,759,3,3402.0,2017-10-20,2018-05-30,1,4,3,143,8,At Risk
85428,653,1,148.0,2018-09-13,2018-09-13,2,1,1,211,4,Low Engagement
85429,288,2,713.0,2019-03-21,2019-09-13,4,3,2,432,9,Low Engagement
85430,120,3,92894.0,2017-11-24,2020-02-28,5,4,5,545,14,Champions
85431,200,2,10963.0,2017-11-07,2019-12-10,4,3,4,434,11,Low Engagement
85432,541,2,24379.0,2018-12-07,2019-01-03,2,3,5,235,10,At Risk
85433,64,2,2019.0,2018-01-09,2020-04-24,5,3,3,533,11,Low Engagement
85436,169,3,1157.0,2018-05-17,2020-01-10,4,4,3,443,11,Champions
85437,456,1,12500.0,2019-03-29,2019-03-29,3,1,5,315,9,Low Engagement
85438,18,5,25311.0,2018-10-19,2020-06-09,5,5,5,555,15,Champions
85439,761,2,973.0,2017-10-13,2018-05-28,1,3,2,132,6,At Risk
85440,53,1,1356.0,2020-05-05,2020-05-05,5,1,3,513,9,Recent / New
85442,509,3,121944.0,2017-11-30,2019-02-04,2,4,5,245,11,Loyal / Active
85443,219,2,880.0,2019-02-21,2019-11-21,4,3,2,432,9,Low Engagement
85444,597,1,2847.0,2018-11-08,2018-11-08,2,1,3,213,6,Low Engagement
85445,200,2,4463.0,2018-12-19,2019-12-10,4,3,4,434,11,Low Engagement
85446,254,3,1662.0,2017-10-30,2019-10-17,4,4,3,443,11,Champions
85448,44,2,1176.0,2018-05-10,2020-05-14,5,3,3,533,11,Low Engagement
85449,11,3,1491.0,2019-03-07,2020-06-16,5,4,3,543,12,Champions
85451,941,2,8046.0,2017-10-20,2017-11-29,1,3,4,134,8,At Risk
85452,948,1,153.0,2017-11-22,2017-11-22,1,1,1,111,3,Low Engagement
85453,669,1,1630.0,2018-08-28,2018-08-28,2,1,3,213,6,Low Engagement
85454,591,1,4963.0,2018-11-14,2018-11-14,2,1,4,214,7,Low Engagement
85456,554,3,16889.0,2017-10-10,2018-12-21,2,4,5,245,11,Loyal / Active
85458,702,3,5884.0,2017-12-20,2018-07-26,1,4,4,144,9,At Risk
85459,38,4,50532.0,2017-10-25,2020-05-20,5,5,5,555,15,Champions
85460,8,3,26930.0,2018-02-26,2020-06-19,5,4,5,545,14,Champions
85461,547,1,222.0,2018-12-28,2018-12-28,2,1,1,211,4,Low Engagement
85462,942,1,417.0,2017-11-28,2017-11-28,1,1,2,112,4,Low Engagement
85463,30,2,1856.0,2018-12-27,2020-05-28,5,3,3,533,11,Low Engagement
85464,382,4,65875.0,2018-03-29,2019-06-11,3,5,5,355,13,Loyal / Active
85467,127,2,1189.0,2018-11-29,2020-02-21,5,3,3,533,11,Low Engagement
85468,744,1,593.0,2018-06-14,2018-06-14,1,1,2,112,4,Low Engagement
85469,31,2,8973.0,2019-06-14,2020-05-27,5,3,4,534,12,Low Engagement
85470,717,2,3107.0,2017-10-12,2018-07-11,1,3,3,133,7,At Risk
85472,519,1,102.0,2019-01-25,2019-01-25,2,1,1,211,4,Low Engagement
85473,304,6,5425.0,2017-11-03,2019-08-28,3,5,4,354,12,Loyal / Active
85474,32,2,4231.0,2018-11-30,2020-05-26,5,3,4,534,12,Low Engagement
85475,702,1,153.0,2018-07-26,2018-07-26,1,1,1,111,3,Low Engagement
85476,25,3,9430.0,2018-08-01,2020-06-02,5,4,4,544,13,Champions
85478,730,2,1922.0,2018-04-09,2018-06-28,1,3,3,133,7,At Risk
85479,655,2,1356.0,2018-03-19,2018-09-11,2,3,3,233,8,At Risk
85480,488,1,264.0,2019-02-25,2019-02-25,2,1,1,211,4,Low Engagement
85484,680,1,3444.0,2018-08-17,2018-08-17,2,1,3,213,6,Low Engagement
85485,340,4,4218.0,2017-11-15,2019-07-23,3,5,4,354,12,Loyal / Active
85486,499,1,477.0,2019-02-14,2019-02-14,2,1,2,212,5,Low Engagement
85487,509,1,343.0,2019-02-04,2019-02-04,2,1,2,212,5,Low Engagement
85488,562,1,611.0,2018-12-13,2018-12-13,2,1,2,212,5,Low Engagement
85489,556,1,2949.0,2018-12-19,2018-12-19,2,1,3,213,6,Low Engagement
85490,296,3,13468.0,2018-05-28,2019-09-05,4,4,5,445,13,Champions
85491,344,2,2685.0,2019-02-25,2019-07-19,3,3,3,333,9,Low Engagement
85492,53,1,194.0,2020-05-05,2020-05-05,5,1,1,511,7,Recent / New
85493,711,2,5449.0,2018-01-24,2018-07-17,1,3,4,134,8,At Risk
85495,44,2,12060.0,2018-06-04,2020-05-14,5,3,4,534,12,Low Engagement
85496,659,2,7607.0,2017-10-12,2018-09-07,2,3,4,234,9,At Risk
85497,866,1,144.0,2018-02-12,2018-02-12,1,1,1,111,3,Low Engagement
85499,424,3,1093.0,2019-01-30,2019-04-30,3,4,3,343,10,Loyal / Active
85500,653,1,83.0,2018-09-13,2018-09-13,2,1,1,211,4,Low Engagement
85501,964,1,250.0,2017-11-06,2017-11-06,1,1,1,111,3,Low Engagement
85504,929,1,227.0,2017-12-11,2017-12-11,1,1,1,111,3,Low Engagement
85505,990,1,4023.0,2017-10-11,2017-10-11,1,1,4,114,6,Low Engagement
85507,358,1,5000.0,2019-07-05,2019-07-05,3,1,4,314,8,Low Engagement
85508,219,1,926.0,2019-11-21,2019-11-21,4,1,2,412,7,Recent / New
85509,878,2,29051.0,2017-12-15,2018-01-31,1,3,5,135,9,At Risk
85510,445,2,218.0,2019-02-28,2019-04-09,3,3,1,331,7,Low Engagement
85511,913,1,218.0,2017-12-27,2017-12-27,1,1,1,111,3,Low Engagement
85513,28,2,1370.0,2020-05-19,2020-05-30,5,3,3,533,11,Low Engagement
85514,25,1,162.0,2020-06-02,2020-06-02,5,1,1,511,7,Recent / New
85515,142,2,38051.0,2019-02-05,2020-02-06,5,3,5,535,13,Low Engagement
85516,556,1,282.0,2018-12-19,2018-12-19,2,1,1,211,4,Low Engagement
85518,24,1,1356.0,2020-06-03,2020-06-03,5,1,3,513,9,Recent / New
85519,876,1,69.0,2018-02-02,2018-02-02,1,1,1,111,3,Low Engagement
85520,124,2,1352.0,2019-09-19,2020-02-24,5,3,3,533,11,Low Engagement
85521,109,3,1630.0,2017-11-07,2020-03-10,5,4,3,543,12,Champions
85522,791,1,1889.0,2018-04-28,2018-04-28,1,1,3,113,5,Low Engagement
85523,383,1,6264.0,2019-06-10,2019-06-10,3,1,4,314,8,Low Engagement
85524,506,2,1680.0,2018-08-29,2019-02-07,2,3,3,233,8,At Risk
85525,390,1,227.0,2019-06-03,2019-06-03,3,1,1,311,5,Low Engagement
85526,719,1,426.0,2018-07-09,2018-07-09,1,1,2,112,4,Low Engagement
85527,401,1,111.0,2019-05-23,2019-05-23,3,1,1,311,5,Low Engagement
85528,264,1,148.0,2019-10-07,2019-10-07,4,1,1,411,6,Recent / New
85529,652,2,19838.0,2018-03-23,2018-09-14,2,3,5,235,10,At Risk
85530,81,2,4412.0,2019-09-17,2020-04-07,5,3,4,534,12,Low Engagement
85531,957,1,11639.0,2017-11-13,2017-11-13,1,1,4,114,6,Low Engagement
85532,520,2,1847.0,2017-11-20,2019-01-24,2,3,3,233,8,At Risk
85533,407,1,306.0,2019-05-17,2019-05-17,3,1,1,311,5,Low Engagement
85535,33,1,88.0,2020-05-25,2020-05-25,5,1,1,511,7,Recent / New
85537,208,1,2148.0,2019-12-02,2019-12-02,4,1,3,413,8,Recent / New
85539,36,1,204.0,2020-05-22,2020-05-22,5,1,1,511,7,Recent / New
85540,261,1,296.0,2019-10-10,2019-10-10,4,1,1,411,6,Recent / New
85541,249,2,2269.0,2018-02-22,2019-10-22,4,3,3,433,10,Low Engagement
85542,991,1,1019.0,2017-10-10,2017-10-10,1,1,2,112,4,Low Engagement
85543,67,2,375.0,2019-11-07,2020-04-21,5,3,2,532,10,Low Engagement
85544,855,1,227.0,2018-02-23,2018-02-23,1,1,1,111,3,Low Engagement
85546,397,1,77648.0,2019-05-27,2019-05-27,3,1,5,315,9,Low Engagement
85547,136,1,102.0,2020-02-12,2020-02-12,5,1,1,511,7,Recent / New
85548,120,1,5.0,2020-02-28,2020-02-28,5,1,1,511,7,Recent / New
85551,233,3,449.0,2018-10-25,2019-11-07,4,4,2,442,10,Champions
85552,22,2,7278.0,2019-06-17,2020-06-05,5,3,4,534,12,Low Engagement
85553,766,1,227.0,2018-05-23,2018-05-23,1,1,1,111,3,Low Engagement
85554,206,1,4921.0,2019-12-04,2019-12-04,4,1,4,414,9,Recent / New
85555,453,2,2945.0,2018-05-11,2019-04-01,3,3,3,333,9,Low Engagement
85556,243,1,2935.0,2019-10-28,2019-10-28,4,1,3,413,8,Recent / New
85557,488,1,5398.0,2019-02-25,2019-02-25,2,1,4,214,7,Low Engagement
85558,439,3,2158.0,2018-02-02,2019-04-15,3,4,3,343,10,Loyal / Active
85559,605,1,5366.0,2018-10-31,2018-10-31,2,1,4,214,7,Low Engagement
85560,369,1,1616.0,2019-06-24,2019-06-24,3,1,3,313,7,Low Engagement
85561,535,4,28097.0,2017-12-27,2019-01-09,2,5,5,255,12,Loyal / Active
85562,491,1,11083.0,2019-02-22,2019-02-22,2,1,4,214,7,Low Engagement
85563,557,1,648.0,2018-12-18,2018-12-18,2,1,2,212,5,Low Engagement
85564,103,1,2046.0,2020-03-16,2020-03-16,5,1,3,513,9,Recent / New
85565,106,1,46.0,2020-03-13,2020-03-13,5,1,1,511,7,Recent / New
85567,190,3,14616.0,2018-01-12,2019-12-20,4,4,5,445,13,Champions
85568,262,1,287.0,2019-10-09,2019-10-09,4,1,1,411,6,Recent / New
85569,16,3,11995.0,2018-10-10,2020-06-11,5,4,4,544,13,Champions
85570,43,2,657.0,2018-10-11,2020-05-15,5,3,2,532,10,Low Engagement
85572,407,3,268.0,2018-04-09,2019-05-17,3,4,1,341,8,Loyal / Active
85573,337,3,6851.0,2018-10-27,2019-07-26,3,4,4,344,11,Loyal / Active
85575,289,2,8190.0,2019-01-10,2019-09-12,4,3,4,434,11,Low Engagement
85576,942,1,74.0,2017-11-28,2017-11-28,1,1,1,111,3,Low Engagement
85577,143,4,3259.0,2017-10-16,2020-02-05,4,5,3,453,12,Champions
85578,310,3,2319.0,2018-09-12,2019-08-22,3,4,3,343,10,Loyal / Active
85579,556,2,1121.0,2017-11-07,2018-12-19,2,3,3,233,8,At Risk
85580,355,2,620.0,2018-08-09,2019-07-08,3,3,2,332,8,Low Engagement
85581,326,1,2481.0,2019-08-06,2019-08-06,3,1,3,313,7,Low Engagement
85582,319,4,12806.0,2017-10-17,2019-08-13,3,5,5,355,13,Loyal / Active
85584,453,2,14370.0,2019-02-12,2019-04-01,3,3,5,335,11,Low Engagement
85585,275,2,741.0,2018-08-30,2019-09-26,4,3,2,432,9,Low Engagement
85586,820,3,30797.0,2017-10-16,2018-03-30,1,4,5,145,10,At Risk
85587,676,1,2648.0,2018-08-21,2018-08-21,2,1,3,213,6,Low Engagement
85589,50,2,3102.0,2019-11-28,2020-05-08,5,3,3,533,11,Low Engagement
85590,75,2,306.0,2019-11-27,2020-04-13,5,3,1,531,9,Low Engagement
85591,564,1,102.0,2018-12-11,2018-12-11,2,1,1,211,4,Low Engagement
85592,366,2,4297.0,2018-03-23,2019-06-27,3,3,4,334,10,Low Engagement
85593,325,2,2472.0,2019-07-01,2019-08-07,3,3,3,333,9,Low Engagement
85594,620,2,4074.0,2017-11-08,2018-10-16,2,3,4,234,9,At Risk
85596,291,1,60.0,2019-09-10,2019-09-10,4,1,1,411,6,Recent / New
85597,93,4,19644.0,2018-09-11,2020-03-26,5,5,5,555,15,Champions
85598,375,2,222.0,2019-06-13,2019-06-18,3,3,1,331,7,Low Engagement
85599,431,1,31162.0,2019-04-23,2019-04-23,3,1,5,315,9,Low Engagement
85600,236,4,23231.0,2018-07-02,2019-11-04,4,5,5,455,14,Champions
85601,401,2,119731.0,2017-10-19,2019-05-23,3,3,5,335,11,Low Engagement
85602,646,1,35759.0,2018-09-20,2018-09-20,2,1,5,215,8,Low Engagement
85603,337,2,1375.0,2019-03-08,2019-07-26,3,3,3,333,9,Low Engagement
85604,254,2,1662.0,2018-02-01,2019-10-17,4,3,3,433,10,Low Engagement
85605,934,1,759.0,2017-12-06,2017-12-06,1,1,2,112,4,Low Engagement
85606,611,1,32.0,2018-10-25,2018-10-25,2,1,1,211,4,Low Engagement
85608,120,2,30246.0,2019-05-23,2020-02-28,5,3,5,535,13,Low Engagement
85609,9,2,71046.0,2018-06-12,2020-06-18,5,3,5,535,13,Low Engagement
85610,5,1,764.0,2020-06-22,2020-06-22,5,1,2,512,8,Recent / New
85611,395,1,9491.0,2019-05-29,2019-05-29,3,1,4,314,8,Low Engagement
85612,206,5,105796.0,2018-05-30,2019-12-04,4,5,5,455,14,Champions
85613,332,4,8144.0,2018-07-09,2019-07-31,3,5,4,354,12,Loyal / Active
85614,459,1,171.0,2019-03-26,2019-03-26,3,1,1,311,5,Low Engagement
85615,757,1,236.0,2018-06-01,2018-06-01,1,1,1,111,3,Low Engagement
85617,533,2,19963.0,2018-04-16,2019-01-11,2,3,5,235,10,At Risk
85618,197,1,5736.0,2019-12-13,2019-12-13,4,1,4,414,9,Recent / New
85619,894,2,1264.0,2017-11-27,2018-01-15,1,3,3,133,7,At Risk
85620,234,5,3783.0,2018-01-12,2019-11-06,4,5,4,454,13,Champions
85621,792,1,1056.0,2018-04-27,2018-04-27,1,1,3,113,5,Low Engagement
85622,422,4,11028.0,2018-02-20,2019-05-02,3,5,4,354,12,Loyal / Active
85624,498,2,7439.0,2018-11-02,2019-02-15,2,3,4,234,9,At Risk
85627,702,1,5190.0,2018-07-26,2018-07-26,1,1,4,114,6,Low Engagement
85628,33,2,199.0,2018-06-11,2020-05-25,5,3,1,531,9,Low Engagement
85632,46,2,16334.0,2019-04-23,2020-05-12,5,3,5,535,13,Low Engagement
85633,207,1,79.0,2019-12-03,2019-12-03,4,1,1,411,6,Recent / New
85635,255,1,7824.0,2019-10-16,2019-10-16,4,1,4,414,9,Recent / New
85636,11,2,4204.0,2018-10-18,2020-06-16,5,3,4,534,12,Low Engagement
85637,295,2,1440.0,2018-10-02,2019-09-06,4,3,3,433,10,Low Engagement
85638,521,1,3847.0,2019-01-23,2019-01-23,2,1,4,214,7,Low Engagement
85639,815,2,10440.0,2017-11-15,2018-04-04,1,3,4,134,8,At Risk
85640,984,1,5880.0,2017-10-17,2017-10-17,1,1,4,114,6,Low Engagement
85641,465,2,440.0,2019-03-04,2019-03-20,3,3,2,332,8,Low Engagement
85642,718,3,9125.0,2017-12-29,2018-07-10,1,4,4,144,9,At Risk
85644,79,2,69107.0,2018-07-05,2020-04-09,5,3,5,535,13,Low Engagement
85645,472,1,16866.0,2019-03-13,2019-03-13,2,1,5,215,8,Low Engagement
85646,403,1,56.0,2019-05-21,2019-05-21,3,1,1,311,5,Low Engagement
85650,738,1,231.0,2018-06-20,2018-06-20,1,1,1,111,3,Low Engagement
85651,334,3,15120.0,2018-05-26,2019-07-29,3,4,5,345,12,Loyal / Active
85654,103,2,2111.0,2018-09-20,2020-03-16,5,3,3,533,11,Low Engagement
85656,911,1,2759.0,2017-12-29,2017-12-29,1,1,3,113,5,Low Engagement
85657,316,2,435.0,2018-12-06,2019-08-16,3,3,2,332,8,Low Engagement
85659,318,1,6556.0,2019-08-14,2019-08-14,3,1,4,314,8,Low Engagement
85660,528,1,2764.0,2019-01-16,2019-01-16,2,1,3,213,6,Low Engagement
85661,466,2,301.0,2017-12-01,2019-03-19,3,3,1,331,7,Low Engagement
85662,71,2,8264.0,2020-01-24,2020-04-17,5,3,4,534,12,Low Engagement
85664,656,2,2435.0,2018-03-05,2018-09-10,2,3,3,233,8,At Risk
85666,309,5,10425.0,2018-09-11,2019-08-23,3,5,4,354,12,Loyal / Active
85667,760,1,1449.0,2018-05-29,2018-05-29,1,1,3,113,5,Low Engagement
85669,65,1,2963.0,2020-04-23,2020-04-23,5,1,3,513,9,Recent / New
85670,907,1,273.0,2018-01-02,2018-01-02,1,1,1,111,3,Low Engagement
85671,143,2,399.0,2018-08-31,2020-02-05,4,3,2,432,9,Low Engagement
85672,450,1,4352.0,2019-04-04,2019-04-04,3,1,4,314,8,Low Engagement
85673,354,1,477.0,2019-07-09,2019-07-09,3,1,2,312,6,Low Engagement
85674,590,2,375.0,2018-06-04,2018-11-15,2,3,2,232,7,At Risk
85675,591,2,37884.0,2017-11-22,2018-11-14,2,3,5,235,10,At Risk
85676,149,1,736.0,2020-01-30,2020-01-30,4,1,2,412,7,Recent / New
85678,110,4,6953.0,2017-12-28,2020-03-09,5,5,4,554,14,Champions
85679,1,3,4412.0,2017-12-19,2020-06-26,5,4,4,544,13,Champions
85680,120,4,12232.0,2018-02-16,2020-02-28,5,5,4,554,14,Champions
85681,138,1,17495.0,2020-02-10,2020-02-10,5,1,5,515,11,Recent / New
85683,284,2,1268.0,2019-07-31,2019-09-17,4,3,3,433,10,Low Engagement
85684,410,1,3875.0,2019-05-14,2019-05-14,3,1,4,314,8,Low Engagement
85685,577,3,12070.0,2017-10-23,2018-11-28,2,4,4,244,10,Loyal / Active
85686,183,2,34630.0,2019-07-05,2019-12-27,4,3,5,435,12,Low Engagement
85687,143,2,5269.0,2018-01-02,2020-02-05,4,3,4,434,11,Low Engagement
85688,164,3,15574.0,2018-05-14,2020-01-15,4,4,5,445,13,Champions
85689,339,2,1046.0,2018-04-04,2019-07-24,3,3,3,333,9,Low Engagement
85690,270,1,93.0,2019-10-01,2019-10-01,4,1,1,411,6,Recent / New
85691,948,1,602.0,2017-11-22,2017-11-22,1,1,2,112,4,Low Engagement
85692,47,4,936.0,2018-04-03,2020-05-11,5,5,2,552,12,Champions
85693,358,1,97.0,2019-07-05,2019-07-05,3,1,1,311,5,Low Engagement
85697,81,1,10134.0,2020-04-07,2020-04-07,5,1,4,514,10,Recent / New
85698,704,2,17857.0,2018-06-26,2018-07-24,1,3,5,135,9,At Risk
85699,417,2,3227.0,2018-08-07,2019-05-07,3,3,3,333,9,Low Engagement
85700,289,1,546.0,2019-09-12,2019-09-12,4,1,2,412,7,Recent / New
85704,17,1,21847.0,2020-06-10,2020-06-10,5,1,5,515,11,Recent / New
85705,267,1,1977.0,2019-10-04,2019-10-04,4,1,3,413,8,Recent / New
85706,219,3,16153.0,2018-08-21,2019-11-21,4,4,5,445,13,Champions
85708,730,2,108754.0,2018-02-15,2018-06-28,1,3,5,135,9,At Risk
85710,149,6,14938.0,2018-01-24,2020-01-30,4,5,5,455,14,Champions
85711,101,4,939.0,2018-10-26,2020-03-18,5,5,2,552,12,Champions
85713,367,4,10991.0,2017-10-13,2019-06-26,3,5,4,354,12,Loyal / Active
85714,194,2,648.0,2017-10-27,2019-12-16,4,3,2,432,9,Low Engagement
85715,492,1,74.0,2019-02-21,2019-02-21,2,1,1,211,4,Low Engagement
85716,737,1,185.0,2018-06-21,2018-06-21,1,1,1,111,3,Low Engagement
85720,964,1,852.0,2017-11-06,2017-11-06,1,1,2,112,4,Low Engagement
85721,463,2,26606.0,2018-12-13,2019-03-22,3,3,5,335,11,Low Engagement
85722,143,6,18920.0,2017-12-20,2020-02-05,4,5,5,455,14,Champions
85723,801,2,449.0,2018-02-09,2018-04-18,1,3,2,132,6,At Risk
85724,813,1,1741.0,2018-04-06,2018-04-06,1,1,3,113,5,Low Engagement
85725,918,1,2491.0,2017-12-22,2017-12-22,1,1,3,113,5,Low Engagement
85727,320,2,14542.0,2018-01-22,2019-08-12,3,3,5,335,11,Low Engagement
