order_id,order_date,year,month,year_month,user_id,r_id,qty,qty_capped,amount,revenue,is_zero_amount,has_restaurant,currency,order_type,order_id_raw_tag
ORD0124732,2019-05-13,2019,5,2019-05,54365,539632.0,1,1.0,111,111.0,False,True,INR,Non-Veg,E446272617
ORD0124733,2019-05-13,2019,5,2019-05,65017,258092.0,4,4.0,458,458.0,False,True,INR,Non-Veg,B755248001
ORD0124734,2019-05-14,2019,5,2019-05,48337,215361.0,2,2.0,250,250.0,False,True,INR,Non-Veg,C539143577
ORD0124735,2019-05-14,2019,5,2019-05,89318,568119.0,1,1.0,42,42.0,False,True,INR,Other,A432963503
ORD0124736,2019-05-14,2019,5,2019-05,43869,352157.0,1,1.0,93,93.0,False,True,INR,Non-Veg,B254214387
ORD0124737,2019-05-15,2019,5,2019-05,58694,355664.0,1,1.0,79,79.0,False,True,INR,Veg,E786002230
ORD0124738,2019-05-15,2019,5,2019-05,69133,536361.0,1,1.0,65,65.0,False,True,INR,Other,E694338123
ORD0124739,2019-05-15,2019,5,2019-05,57143,530812.0,1,1.0,37,37.0,False,True,INR,Other,C710925159
ORD0124740,2019-05-15,2019,5,2019-05,87373,445865.0,3,3.0,338,338.0,False,True,INR,Non-Veg,B177119509
ORD0124741,2019-05-16,2019,5,2019-05,64738,2226.0,1,1.0,148,148.0,False,True,INR,Non-Veg,C191662506
ORD0124742,2019-05-16,2019,5,2019-05,70467,228683.0,1,1.0,65,65.0,False,True,INR,Veg,C354528741
ORD0124743,2019-05-16,2019,5,2019-05,87046,190379.0,1,1.0,93,93.0,False,True,INR,Other,C421080534
ORD0124744,2019-05-16,2019,5,2019-05,26213,456772.0,1,1.0,37,37.0,False,True,INR,Veg,D764269216
ORD0124745,2019-05-16,2019,5,2019-05,30165,568121.0,2,2.0,185,185.0,False,True,INR,Other,B775718194
ORD0124746,2019-05-17,2019,5,2019-05,54956,511055.0,1,1.0,93,93.0,False,True,INR,Non-Veg,D151455732
ORD0124747,2019-05-17,2019,5,2019-05,52782,456536.0,1,1.0,120,120.0,False,True,INR,Non-Veg,B262381888
ORD0124748,2019-05-17,2019,5,2019-05,89789,540855.0,1,1.0,125,125.0,False,True,INR,Veg,B314017757
ORD0124749,2019-05-20,2019,5,2019-05,93336,429391.0,2,2.0,185,185.0,False,True,INR,Veg,B180474346
ORD0124750,2019-05-20,2019,5,2019-05,11421,538316.0,1,1.0,74,74.0,False,True,INR,Non-Veg,E218270161
ORD0124751,2019-05-20,2019,5,2019-05,93201,389669.0,1,1.0,167,167.0,False,True,INR,Veg,A242279971
ORD0124752,2019-05-20,2019,5,2019-05,64206,529841.0,3,3.0,333,333.0,False,True,INR,Non-Veg,D159387158
ORD0124753,2019-05-21,2019,5,2019-05,86039,367897.0,1,1.0,74,74.0,False,True,INR,Other,D838456688
ORD0124754,2019-05-21,2019,5,2019-05,78802,456782.0,1,1.0,310,310.0,False,True,INR,Non-Veg,B979164319
ORD0124755,2019-05-21,2019,5,2019-05,19134,560895.0,1,1.0,134,134.0,False,True,INR,Non-Veg,D290255463
ORD0124756,2019-05-21,2019,5,2019-05,98082,560896.0,1,1.0,83,83.0,False,True,INR,Other,B721055779
ORD0124757,2019-05-22,2019,5,2019-05,52749,365496.0,1,1.0,111,111.0,False,True,INR,Non-Veg,D264379284
ORD0124758,2019-05-22,2019,5,2019-05,27329,560898.0,1,1.0,93,93.0,False,True,INR,Non-Veg,D689575548
ORD0124759,2019-05-22,2019,5,2019-05,38675,572876.0,1,1.0,46,46.0,False,True,INR,Other,C781400486
ORD0124760,2019-05-22,2019,5,2019-05,20905,560899.0,2,2.0,208,208.0,False,True,INR,Other,C382414022
ORD0124761,2019-05-22,2019,5,2019-05,44130,355688.0,4,4.0,458,458.0,False,True,INR,Non-Veg,E299040235
ORD0124762,2019-05-23,2019,5,2019-05,90109,239591.0,1,1.0,74,74.0,False,True,INR,Non-Veg,C880370881
ORD0124763,2019-05-23,2019,5,2019-05,84320,393923.0,2,2.0,208,208.0,False,True,INR,Non-Veg,A940332710
ORD0124764,2019-05-24,2019,5,2019-05,28648,249121.0,1,1.0,74,74.0,False,True,INR,Veg,D130359705
ORD0124765,2019-05-24,2019,5,2019-05,6221,525451.0,1,1.0,74,74.0,False,True,INR,Non-Veg,E401750361
ORD0124766,2019-05-27,2019,5,2019-05,77415,527872.0,1,1.0,111,111.0,False,True,INR,Veg,B971997508
ORD0124767,2019-05-27,2019,5,2019-05,32754,526546.0,1,1.0,42,42.0,False,True,INR,Veg,C521107698
ORD0124768,2019-05-27,2019,5,2019-05,86479,487012.0,2,2.0,231,231.0,False,True,INR,Veg,E439010950
ORD0124769,2019-05-28,2019,5,2019-05,87518,2245.0,15,15.0,856,856.0,False,True,INR,Veg,C980489054
ORD0124770,2019-05-28,2019,5,2019-05,15715,205340.0,1,1.0,37,37.0,False,True,INR,Veg,C225064325
ORD0124771,2019-05-28,2019,5,2019-05,57357,547248.0,1,1.0,97,97.0,False,True,INR,Other,D396117041
ORD0124772,2019-05-28,2019,5,2019-05,60225,305793.0,1,1.0,42,42.0,False,True,INR,Other,E130784842
ORD0124773,2019-05-29,2019,5,2019-05,97494,365264.0,1,1.0,111,111.0,False,True,INR,Non-Veg,D919345373
ORD0124774,2019-05-29,2019,5,2019-05,3549,359811.0,1,1.0,65,65.0,False,True,INR,Veg,C604614800
ORD0124775,2019-05-29,2019,5,2019-05,12777,486395.0,1,1.0,37,37.0,False,True,INR,Veg,D738530189
ORD0124776,2019-05-29,2019,5,2019-05,33137,573907.0,1,1.0,42,42.0,False,True,INR,Veg,D558617699
ORD0124777,2019-05-30,2019,5,2019-05,50439,454781.0,3,3.0,333,333.0,False,True,INR,Other,B897409584
ORD0124778,2019-05-30,2019,5,2019-05,89953,536720.0,2,2.0,231,231.0,False,True,INR,Veg,E730477714
ORD0124779,2019-05-31,2019,5,2019-05,67434,22110.0,1,1.0,37,37.0,False,True,INR,Other,C510526345
ORD0124780,2019-05-31,2019,5,2019-05,78101,216491.0,4,4.0,435,435.0,False,True,INR,Non-Veg,D349137294
ORD0124781,2019-05-31,2019,5,2019-05,5238,467857.0,1,1.0,46,46.0,False,True,INR,Other,A253816412
ORD0124782,2019-05-31,2019,5,2019-05,14130,523407.0,1,1.0,37,37.0,False,True,INR,Veg,D138765038
ORD0124783,2019-05-31,2019,5,2019-05,10928,441465.0,5,5.0,583,583.0,False,True,INR,Non-Veg,E313559144
ORD0124784,2019-05-31,2019,5,2019-05,83016,578118.0,2,2.0,194,194.0,False,True,INR,Non-Veg,B491106825
ORD0124785,2019-06-03,2019,6,2019-06,25791,147149.0,1,1.0,37,37.0,False,True,INR,Veg,E453565422
ORD0124786,2019-06-03,2019,6,2019-06,60876,578117.0,1,1.0,46,46.0,False,True,INR,Veg,B538266529
ORD0124787,2019-06-03,2019,6,2019-06,80985,488321.0,3,3.0,380,380.0,False,True,INR,Non-Veg,C193836347
ORD0124788,2019-06-03,2019,6,2019-06,15602,453207.0,1,1.0,116,116.0,False,True,INR,Other,A799327707
ORD0124789,2019-06-04,2019,6,2019-06,72558,419542.0,1,1.0,144,144.0,False,True,INR,Veg,C858899327
ORD0124790,2019-06-04,2019,6,2019-06,55616,326217.0,1,1.0,83,83.0,False,True,INR,Non-Veg,B649757180
ORD0124791,2019-06-05,2019,6,2019-06,96201,429112.0,1,1.0,111,111.0,False,True,INR,Veg,C996100895
ORD0124792,2019-06-05,2019,6,2019-06,15957,62383.0,1,1.0,37,37.0,False,True,INR,Non-Veg,A444750307
ORD0124793,2019-06-05,2019,6,2019-06,23198,326218.0,1,1.0,190,190.0,False,True,INR,Non-Veg,E609373057
ORD0124794,2019-06-05,2019,6,2019-06,60321,457823.0,2,2.0,213,213.0,False,True,INR,Veg,E637303843
ORD0124795,2019-06-05,2019,6,2019-06,12410,393751.0,1,1.0,74,74.0,False,True,INR,Non-Veg,A839195692
ORD0124796,2019-06-05,2019,6,2019-06,8687,571974.0,1,1.0,167,167.0,False,True,INR,Veg,C425220402
ORD0124797,2019-06-06,2019,6,2019-06,62277,73031.0,1,1.0,37,37.0,False,True,INR,Non-Veg,A550860168
ORD0124798,2019-06-06,2019,6,2019-06,87692,316677.0,1,1.0,93,93.0,False,True,INR,Other,B834504786
ORD0124799,2019-06-06,2019,6,2019-06,20103,73272.0,1,1.0,37,37.0,False,True,INR,Non-Veg,E126789755
ORD0124800,2019-06-06,2019,6,2019-06,98359,34579.0,2,2.0,208,208.0,False,True,INR,Non-Veg,B834867558
ORD0124801,2019-06-06,2019,6,2019-06,38789,521240.0,4,4.0,458,458.0,False,True,INR,Other,C529208428
ORD0124802,2019-06-07,2019,6,2019-06,48720,419798.0,1,1.0,148,148.0,False,True,INR,Non-Veg,B282390151
ORD0124803,2019-06-07,2019,6,2019-06,33372,566390.0,12,12.0,1620,1620.0,False,True,INR,Veg,D723320936
ORD0124804,2019-06-07,2019,6,2019-06,11605,521245.0,1,1.0,74,74.0,False,True,INR,Veg,C944884863
ORD0124805,2019-06-07,2019,6,2019-06,82598,541075.0,26,26.0,3218,3218.0,False,True,INR,Veg,D531139524
ORD0124806,2019-06-10,2019,6,2019-06,58641,285290.0,1,1.0,46,46.0,False,True,INR,Non-Veg,E917747688
ORD0124807,2019-06-10,2019,6,2019-06,64056,452347.0,1,1.0,130,130.0,False,True,INR,Non-Veg,E912989301
ORD0124808,2019-06-10,2019,6,2019-06,41176,507394.0,1,1.0,125,125.0,False,True,INR,Non-Veg,E393088647
ORD0124809,2019-06-11,2019,6,2019-06,8907,464566.0,1,1.0,148,148.0,False,True,INR,Veg,B600255776
ORD0124810,2019-06-11,2019,6,2019-06,43591,418478.0,1,1.0,83,83.0,False,True,INR,Other,C738789702
ORD0124811,2019-06-11,2019,6,2019-06,61360,558966.0,1,1.0,79,79.0,False,True,INR,Other,E706034382
ORD0124812,2019-06-11,2019,6,2019-06,15840,419562.0,1,1.0,46,46.0,False,True,INR,Veg,D654835632
ORD0124813,2019-06-11,2019,6,2019-06,51484,419561.0,2,2.0,250,250.0,False,True,INR,Veg,D925137413
ORD0124814,2019-06-12,2019,6,2019-06,70872,290654.0,1,1.0,144,144.0,False,True,INR,Veg,A651673373
ORD0124815,2019-06-12,2019,6,2019-06,51067,243624.0,1,1.0,56,56.0,False,True,INR,Veg,A938145919
ORD0124816,2019-06-12,2019,6,2019-06,40009,434700.0,1,1.0,37,37.0,False,True,INR,Other,C780991493
ORD0124817,2019-06-13,2019,6,2019-06,92499,377025.0,3,3.0,361,361.0,False,True,INR,Other,C673475168
ORD0124818,2019-06-13,2019,6,2019-06,44946,571991.0,1,1.0,111,111.0,False,True,INR,Other,D142116143
ORD0124819,2019-06-13,2019,6,2019-06,83462,420797.0,1,1.0,125,125.0,False,True,INR,Veg,A586066191
ORD0124820,2019-06-13,2019,6,2019-06,59050,340978.0,6,6.0,681,681.0,False,True,INR,Non-Veg,E431546256
ORD0124821,2019-06-13,2019,6,2019-06,82167,52361.0,1,1.0,37,37.0,False,True,INR,Non-Veg,E487266732
ORD0124822,2019-06-14,2019,6,2019-06,68164,55633.0,26,26.0,1495,1495.0,False,True,INR,Veg,C801856821
ORD0124823,2019-06-14,2019,6,2019-06,68447,171024.0,1,1.0,37,37.0,False,True,INR,Veg,D533888937
ORD0124824,2019-06-14,2019,6,2019-06,83686,565089.0,2,2.0,208,208.0,False,True,INR,Other,A356944490
ORD0124825,2019-06-17,2019,6,2019-06,39727,454784.0,1,1.0,37,37.0,False,True,INR,Other,B322606891
ORD0124826,2019-06-17,2019,6,2019-06,23601,456924.0,1,1.0,134,134.0,False,True,INR,Other,D890763900
ORD0124827,2019-06-17,2019,6,2019-06,91058,466728.0,1,1.0,46,46.0,False,True,INR,Non-Veg,E640263633
ORD0124828,2019-06-17,2019,6,2019-06,62883,67869.0,1,1.0,162,162.0,False,True,INR,Veg,B154089930
ORD0124829,2019-06-17,2019,6,2019-06,56964,525626.0,1,1.0,42,42.0,False,True,INR,Other,A648463274
ORD0124830,2019-06-17,2019,6,2019-06,56307,487666.0,2,2.0,250,250.0,False,True,INR,Non-Veg,B896963774
ORD0124831,2019-06-17,2019,6,2019-06,3956,334048.0,3,3.0,278,278.0,False,True,INR,Veg,D223826409
ORD0124832,2019-06-18,2019,6,2019-06,91409,76582.0,1,1.0,148,148.0,False,True,INR,Other,E201827892
ORD0124833,2019-06-18,2019,6,2019-06,75743,381556.0,3,3.0,319,319.0,False,True,INR,Non-Veg,B613276896
ORD0124834,2019-06-18,2019,6,2019-06,33717,568521.0,1,1.0,46,46.0,False,True,INR,Other,D927957890
ORD0124835,2019-06-18,2019,6,2019-06,17661,515818.0,1,1.0,116,116.0,False,True,INR,Other,B475593707
ORD0124836,2019-06-18,2019,6,2019-06,24991,550828.0,1,1.0,83,83.0,False,True,INR,Other,E709592792
ORD0124837,2019-06-19,2019,6,2019-06,1695,567433.0,3,3.0,412,412.0,False,True,INR,Other,A243121889
ORD0124838,2019-06-19,2019,6,2019-06,9911,567674.0,1,1.0,157,157.0,False,True,INR,Non-Veg,D955049288
ORD0124839,2019-06-19,2019,6,2019-06,93310,221878.0,2,2.0,208,208.0,False,True,INR,Other,C821217128
ORD0124840,2019-06-20,2019,6,2019-06,15391,543049.0,1,1.0,83,83.0,False,True,INR,Non-Veg,C791258019
ORD0124841,2019-06-21,2019,6,2019-06,55033,538710.0,3,3.0,375,375.0,False,True,INR,Non-Veg,B634611911
ORD0124842,2019-06-24,2019,6,2019-06,1205,408679.0,1,1.0,106,106.0,False,True,INR,Other,C921241388
ORD0124843,2019-06-24,2019,6,2019-06,35901,32592.0,1,1.0,93,93.0,False,True,INR,Other,A265326219
ORD0124844,2019-06-24,2019,6,2019-06,86122,396829.0,1,1.0,83,83.0,False,True,INR,Non-Veg,B754160171
ORD0124845,2019-06-24,2019,6,2019-06,89422,555030.0,1,1.0,116,116.0,False,True,INR,Other,A182778164
ORD0124846,2019-06-25,2019,6,2019-06,35230,440570.0,2,2.0,319,319.0,False,True,INR,Other,C475119995
ORD0124847,2019-06-25,2019,6,2019-06,62585,3168.0,1,1.0,167,167.0,False,True,INR,Veg,D742457074
ORD0124848,2019-06-26,2019,6,2019-06,41889,567683.0,26,26.0,3056,3056.0,False,True,INR,Non-Veg,D495770788
ORD0124849,2019-06-26,2019,6,2019-06,88468,567685.0,1,1.0,46,46.0,False,True,INR,Other,C176441581
ORD0124850,2019-06-26,2019,6,2019-06,34438,406003.0,1,1.0,125,125.0,False,True,INR,Other,A520004677
ORD0124851,2019-06-27,2019,6,2019-06,95783,135147.0,1,1.0,37,37.0,False,True,INR,Other,B306645237
ORD0124852,2019-06-27,2019,6,2019-06,8639,65226.0,1,1.0,42,42.0,False,True,INR,Non-Veg,D578682659
ORD0124853,2019-06-27,2019,6,2019-06,41591,548966.0,8,8.0,801,801.0,False,True,INR,Non-Veg,C349616503
ORD0124854,2019-06-28,2019,6,2019-06,37428,31490.0,1,1.0,37,37.0,False,True,INR,Non-Veg,A498617991
ORD0124855,2019-06-28,2019,6,2019-06,41399,462347.0,2,2.0,222,222.0,False,True,INR,Other,B604316408
ORD0124856,2019-06-28,2019,6,2019-06,56059,32588.0,4,4.0,458,458.0,False,True,INR,Non-Veg,E946200089
ORD0124857,2019-07-01,2019,7,2019-07,97837,192134.0,1,1.0,74,74.0,False,True,INR,Non-Veg,D264254475
ORD0124858,2019-07-01,2019,7,2019-07,79924,520163.0,2,2.0,208,208.0,False,True,INR,Non-Veg,A312737348
ORD0124859,2019-07-02,2019,7,2019-07,18589,543044.0,1,1.0,93,93.0,False,True,INR,Non-Veg,E319136680
ORD0124860,2019-07-02,2019,7,2019-07,52656,473474.0,1,1.0,37,37.0,False,True,INR,Non-Veg,E168587110
ORD0124861,2019-07-02,2019,7,2019-07,2950,509166.0,1,1.0,42,42.0,False,True,INR,Veg,E305331447
ORD0124862,2019-07-03,2019,7,2019-07,83650,499625.0,3,3.0,403,403.0,False,True,INR,Non-Veg,A652762323
ORD0124863,2019-07-03,2019,7,2019-07,90722,349516.0,4,4.0,449,449.0,False,True,INR,Veg,D792750186
ORD0124864,2019-07-03,2019,7,2019-07,63934,567455.0,1,1.0,37,37.0,False,True,INR,Veg,A565645400
ORD0124865,2019-07-04,2019,7,2019-07,55937,508062.0,1,1.0,139,139.0,False,True,INR,Other,A785612125
ORD0124866,2019-07-04,2019,7,2019-07,11749,514982.0,18,18.0,2181,2181.0,False,True,INR,Veg,D940211107
ORD0124867,2019-07-04,2019,7,2019-07,42568,567217.0,1,1.0,37,37.0,False,True,INR,Veg,E118016248
ORD0124868,2019-07-04,2019,7,2019-07,13125,109900.0,1,1.0,42,42.0,False,True,INR,Other,D973003792
ORD0124869,2019-07-05,2019,7,2019-07,46561,391352.0,1,1.0,88,88.0,False,True,INR,Other,A517571346
ORD0124870,2019-07-05,2019,7,2019-07,68127,395950.0,4,4.0,426,426.0,False,True,INR,Veg,B882952162
ORD0124871,2019-07-05,2019,7,2019-07,70746,537844.0,5,5.0,583,583.0,False,True,INR,Non-Veg,A299741322
ORD0124872,2019-07-08,2019,7,2019-07,14324,525616.0,1,1.0,42,42.0,False,True,INR,Veg,C898752659
ORD0124873,2019-07-08,2019,7,2019-07,62613,521258.0,4,4.0,449,449.0,False,True,INR,Other,A962732536
ORD0124874,2019-07-08,2019,7,2019-07,16404,357479.0,26,26.0,2347,2347.0,False,True,INR,Non-Veg,D206537208
ORD0124875,2019-07-08,2019,7,2019-07,82457,440584.0,1,1.0,111,111.0,False,True,INR,Veg,E784205018
ORD0124876,2019-07-08,2019,7,2019-07,64079,216080.0,1,1.0,125,125.0,False,True,INR,Veg,A224300577
ORD0124877,2019-07-09,2019,7,2019-07,56149,150303.0,1,1.0,37,37.0,False,True,INR,Veg,E660698798
ORD0124878,2019-07-09,2019,7,2019-07,47340,564194.0,1,1.0,37,37.0,False,True,INR,Veg,A102858171
ORD0124879,2019-07-09,2019,7,2019-07,13178,106560.0,1,1.0,46,46.0,False,True,INR,Other,C980447416
ORD0124880,2019-07-09,2019,7,2019-07,97610,133949.0,1,1.0,144,144.0,False,True,INR,Veg,D596101287
ORD0124881,2019-07-10,2019,7,2019-07,67079,40747.0,1,1.0,37,37.0,False,True,INR,Other,C720730257
ORD0124882,2019-07-10,2019,7,2019-07,51968,133947.0,7,7.0,875,875.0,False,True,INR,Non-Veg,A813987644
ORD0124883,2019-07-10,2019,7,2019-07,88416,487866.0,1,1.0,93,93.0,False,True,INR,Other,D867188980
ORD0124884,2019-07-10,2019,7,2019-07,52295,394319.0,1,1.0,69,69.0,False,True,INR,Veg,D703814560
ORD0124885,2019-07-11,2019,7,2019-07,11062,578877.0,1,1.0,46,46.0,False,True,INR,Veg,C822315597
ORD0124886,2019-07-11,2019,7,2019-07,77431,482181.0,2,2.0,185,185.0,False,True,INR,Veg,A744786403
ORD0124887,2019-07-12,2019,7,2019-07,45726,580953.0,52,52.0,6157,6157.0,False,True,INR,Veg,B398456887
ORD0124888,2019-07-12,2019,7,2019-07,20913,482183.0,1,1.0,46,46.0,False,True,INR,Other,B546825670
ORD0124889,2019-07-12,2019,7,2019-07,4757,554667.0,1,1.0,74,74.0,False,True,INR,Non-Veg,D369273409
ORD0124890,2019-07-12,2019,7,2019-07,31015,138169.0,1,1.0,42,42.0,False,True,INR,Veg,D829779879
ORD0124891,2019-07-12,2019,7,2019-07,51319,138167.0,5,5.0,662,662.0,False,True,INR,Non-Veg,A806148655
ORD0124892,2019-07-15,2019,7,2019-07,2945,7319.0,4,4.0,477,477.0,False,True,INR,Veg,D348731469
ORD0124893,2019-07-15,2019,7,2019-07,80752,19902.0,1,1.0,42,42.0,False,True,INR,Other,C983070938
ORD0124894,2019-07-16,2019,7,2019-07,9214,564483.0,2,2.0,273,273.0,False,True,INR,Non-Veg,C973790417
ORD0124895,2019-07-16,2019,7,2019-07,64769,545704.0,1,1.0,134,134.0,False,True,INR,Non-Veg,A515101636
ORD0124896,2019-07-16,2019,7,2019-07,9087,515294.0,3,3.0,333,333.0,False,True,INR,Veg,D458881114
ORD0124897,2019-07-17,2019,7,2019-07,72713,160079.0,1,1.0,46,46.0,False,True,INR,Veg,A800807340
ORD0124898,2019-07-17,2019,7,2019-07,85136,522843.0,2,2.0,273,273.0,False,True,INR,Other,C859927520
ORD0124899,2019-07-17,2019,7,2019-07,430,545707.0,1,1.0,167,167.0,False,True,INR,Veg,B878670902
ORD0124900,2019-07-18,2019,7,2019-07,7089,400073.0,1,1.0,148,148.0,False,True,INR,Non-Veg,D272413368
ORD0124901,2019-07-18,2019,7,2019-07,55005,438458.0,5,5.0,634,634.0,False,True,INR,Veg,D530231348
ORD0124902,2019-07-18,2019,7,2019-07,86521,477825.0,1,1.0,83,83.0,False,True,INR,Other,E815884515
ORD0124903,2019-07-18,2019,7,2019-07,42643,580961.0,7,7.0,690,690.0,False,True,INR,Non-Veg,D411267560
ORD0124904,2019-07-19,2019,7,2019-07,6623,562075.0,1,1.0,93,93.0,False,True,INR,Non-Veg,B933606383
ORD0124905,2019-07-19,2019,7,2019-07,77665,504160.0,1,1.0,176,176.0,False,True,INR,Veg,C578458050
ORD0124906,2019-07-19,2019,7,2019-07,26220,523906.0,1,1.0,37,37.0,False,True,INR,Non-Veg,A348115727
ORD0124907,2019-07-19,2019,7,2019-07,9623,521727.0,26,26.0,3259,3259.0,False,True,INR,Non-Veg,A166207441
ORD0124908,2019-07-19,2019,7,2019-07,27256,14431.0,1,1.0,102,102.0,False,True,INR,Non-Veg,C512755551
ORD0124909,2019-07-22,2019,7,2019-07,60187,395861.0,1,1.0,37,37.0,False,True,INR,Other,C996114776
ORD0124910,2019-07-22,2019,7,2019-07,42537,578665.0,11,11.0,1431,1431.0,False,True,INR,Other,C620656422
ORD0124911,2019-07-22,2019,7,2019-07,40662,162283.0,1,1.0,153,153.0,False,True,INR,Veg,B598720497
ORD0124912,2019-07-22,2019,7,2019-07,80768,485665.0,4,4.0,458,458.0,False,True,INR,Veg,A648880763
ORD0124913,2019-07-23,2019,7,2019-07,720,518350.0,1,1.0,69,69.0,False,True,INR,Other,B513556037
ORD0124914,2019-07-23,2019,7,2019-07,19787,578655.0,1,1.0,157,157.0,False,True,INR,Non-Veg,E973163327
ORD0124915,2019-07-23,2019,7,2019-07,84157,497882.0,3,3.0,454,454.0,False,True,INR,Non-Veg,D394956881
ORD0124916,2019-07-23,2019,7,2019-07,86689,16852.0,1,1.0,134,134.0,False,True,INR,Non-Veg,B951309948
ORD0124917,2019-07-23,2019,7,2019-07,70487,150054.0,1,1.0,74,74.0,False,True,INR,Non-Veg,D474502152
ORD0124918,2019-07-23,2019,7,2019-07,43289,564269.0,2,2.0,208,208.0,False,True,INR,Other,E244192828
ORD0124919,2019-07-24,2019,7,2019-07,61524,440548.0,1,1.0,37,37.0,False,True,INR,Other,E510883212
ORD0124920,2019-07-24,2019,7,2019-07,5633,344382.0,1,1.0,46,46.0,False,True,INR,Other,E373128335
ORD0124921,2019-07-24,2019,7,2019-07,17296,569715.0,1,1.0,74,74.0,False,True,INR,Non-Veg,E214259572
ORD0124922,2019-07-24,2019,7,2019-07,17222,71273.0,2,2.0,208,208.0,False,True,INR,Veg,D175146615
ORD0124923,2019-07-25,2019,7,2019-07,89964,311482.0,1,1.0,88,88.0,False,True,INR,Non-Veg,D907924994
ORD0124924,2019-07-25,2019,7,2019-07,91567,337605.0,2,2.0,199,199.0,False,True,INR,Other,B954388516
ORD0124925,2019-07-25,2019,7,2019-07,61260,311483.0,1,1.0,125,125.0,False,True,INR,Other,A668149514
ORD0124926,2019-07-25,2019,7,2019-07,33095,441873.0,17,17.0,1727,1727.0,False,True,INR,Other,A243901524
ORD0124927,2019-07-25,2019,7,2019-07,61658,484567.0,1,1.0,74,74.0,False,True,INR,Non-Veg,B890830433
ORD0124928,2019-07-26,2019,7,2019-07,27184,394308.0,1,1.0,37,37.0,False,True,INR,Non-Veg,B430180265
ORD0124929,2019-07-26,2019,7,2019-07,20502,419732.0,1,1.0,181,181.0,False,True,INR,Veg,D778513013
ORD0124930,2019-07-26,2019,7,2019-07,15668,507217.0,2,2.0,292,292.0,False,True,INR,Veg,C875753386
ORD0124931,2019-07-26,2019,7,2019-07,19335,529222.0,7,7.0,884,884.0,False,True,INR,Other,D484290191
ORD0124932,2019-07-29,2019,7,2019-07,87477,128559.0,2,2.0,181,181.0,False,True,INR,Non-Veg,E519140953
ORD0124933,2019-07-29,2019,7,2019-07,73455,360329.0,7,7.0,921,921.0,False,True,INR,Other,B379695791
ORD0124934,2019-07-30,2019,7,2019-07,88822,475860.0,1,1.0,37,37.0,False,True,INR,Non-Veg,C406694417
ORD0124935,2019-07-30,2019,7,2019-07,14185,60140.0,2,2.0,218,218.0,False,True,INR,Non-Veg,D505232204
ORD0124936,2019-07-30,2019,7,2019-07,68389,348977.0,1,1.0,37,37.0,False,True,INR,Non-Veg,B987318435
ORD0124937,2019-07-30,2019,7,2019-07,61298,564275.0,3,3.0,417,417.0,False,True,INR,Other,B869506514
ORD0124938,2019-07-30,2019,7,2019-07,98668,323673.0,1,1.0,56,56.0,False,True,INR,Veg,A825387256
ORD0124939,2019-07-31,2019,7,2019-07,27006,391086.0,4,4.0,588,588.0,False,True,INR,Non-Veg,D647486953
ORD0124940,2019-07-31,2019,7,2019-07,26592,323672.0,1,1.0,125,125.0,False,True,INR,Veg,E909055942
ORD0124941,2019-07-31,2019,7,2019-07,10256,290668.0,1,1.0,88,88.0,False,True,INR,Other,D841105834
ORD0124942,2019-08-01,2019,8,2019-08,94942,118108.0,1,1.0,37,37.0,False,True,INR,Veg,C409672593
ORD0124943,2019-08-01,2019,8,2019-08,86409,397869.0,1,1.0,46,46.0,False,True,INR,Other,A270268977
ORD0124944,2019-08-01,2019,8,2019-08,25865,127064.0,1,1.0,134,134.0,False,True,INR,Other,D569284260
ORD0124945,2019-08-01,2019,8,2019-08,26676,118116.0,1,1.0,125,125.0,False,True,INR,Other,E382521084
ORD0124946,2019-08-02,2019,8,2019-08,27350,321248.0,1,1.0,83,83.0,False,True,INR,Non-Veg,B739350332
ORD0124947,2019-08-02,2019,8,2019-08,34742,323668.0,9,9.0,1116,1116.0,False,True,INR,Non-Veg,B679502850
ORD0124948,2019-08-02,2019,8,2019-08,84321,415783.0,1,1.0,37,37.0,False,True,INR,Non-Veg,E199680604
ORD0124949,2019-08-02,2019,8,2019-08,47368,323666.0,1,1.0,125,125.0,False,True,INR,Veg,D640844785
ORD0124950,2019-08-04,2019,8,2019-08,11534,535947.0,1,1.0,37,37.0,False,True,INR,Non-Veg,C359470953
ORD0124951,2019-08-05,2019,8,2019-08,80941,415782.0,1,1.0,153,153.0,False,True,INR,Veg,A975242282
ORD0124952,2019-08-05,2019,8,2019-08,28640,323664.0,1,1.0,88,88.0,False,True,INR,Non-Veg,C980196639
ORD0124953,2019-08-05,2019,8,2019-08,55440,563597.0,7,7.0,954,954.0,False,True,INR,Veg,C345468387
ORD0124954,2019-08-05,2019,8,2019-08,71040,564203.0,1,1.0,37,37.0,False,True,INR,Other,D997443421
ORD0124955,2019-08-05,2019,8,2019-08,76411,440964.0,1,1.0,125,125.0,False,True,INR,Other,B402110062
ORD0124956,2019-08-06,2019,8,2019-08,31624,394129.0,1,1.0,46,46.0,False,True,INR,Veg,A980261810
ORD0124957,2019-08-06,2019,8,2019-08,25658,444098.0,3,3.0,333,333.0,False,True,INR,Non-Veg,B770768465
ORD0124958,2019-08-07,2019,8,2019-08,62645,460596.0,2,2.0,227,227.0,False,True,INR,Veg,C356511963
ORD0124959,2019-08-07,2019,8,2019-08,40394,427526.0,3,3.0,301,301.0,False,True,INR,Other,A596919863
